,city_id,abbr,city,metric_name,group_name,est,state,population,lat,lon,walk_score,transit_score,bike_score
245,873,MO,Springfield,Air pollution - particulate matter,total population,8.6,Missouri,164122,37.2089572,-93.2922989,,,
246,595,MT,Billings,Air pollution - particulate matter,total population,7.2,Montana,109059,45.7832856,-108.5006904,,,
247,672,MT,Great Falls,Air pollution - particulate matter,total population,6.1,Montana,59351,47.4941836,-111.2833449,,,
248,139,MT,Missoula,Air pollution - particulate matter,total population,8.2,Montana,69122,46.8787176,-113.996586,,,
249,653,NE,Bellevue,Air pollution - particulate matter,total population,8.7,Nebraska,53663,41.1543623,-95.9145568,,,
250,688,NE,Grand Island,Air pollution - particulate matter,total population,7.1,Nebraska,50550,40.9263957,-98.3420118,,,
251,128,NE,Lincoln,Air pollution - particulate matter,total population,8.2,Nebraska,268738,40.8257625,-96.6851982,44.1,24.3,58.5
252,329,NE,Omaha,Air pollution - particulate matter,total population,8.7,Nebraska,434353,41.2523634,-95.9979883,48.2,24.0,41.7
253,447,NV,Carson City,Air pollution - particulate matter,total population,7.2,Nevada,54080,39.1637984,-119.7674034,,,
254,46,NV,Henderson,Air pollution - particulate matter,total population,7.0,Nevada,270811,36.0395247,-114.9817213,30.0,24.6,43.5
255,712,NV,Las Vegas,Air pollution - particulate matter,total population,7.0,Nevada,603488,36.1699412,-115.1398296,42.0,35.5,46.5
256,194,NV,North Las Vegas,Air pollution - particulate matter,total population,7.2,Nevada,226877,36.1988592,-115.1175013,33.7,33.3,48.5
257,110,NV,Reno,Air pollution - particulate matter,total population,7.7,Nevada,233294,39.5296329,-119.8138027,40.2,24.2,52.0
258,315,NV,Sparks,Air pollution - particulate matter,total population,7.7,Nevada,93282,39.5349112,-119.7526886,,,
259,829,NH,Manchester,Air pollution - particulate matter,total population,5.2,New Hampshire,110378,42.9956397,-71.4547891,,,
260,359,NH,Nashua,Air pollution - particulate matter,total population,5.6,New Hampshire,87137,42.7653662,-71.467566,,,
261,660,NJ,Bayonne,Air pollution - particulate matter,total population,9.0,New Jersey,65028,40.6687141,-74.1143091,,,
262,362,NJ,Camden,Air pollution - particulate matter,total population,9.1,New Jersey,76903,39.9259463,-75.1196199,,,
263,819,NJ,Clifton,Air pollution - particulate matter,total population,8.9,New Jersey,85390,40.8584328,-74.1637553,,,
264,935,NJ,East Orange,Air pollution - particulate matter,total population,8.9,New Jersey,64544,40.767323,-74.2048677,,,
265,369,NJ,Elizabeth,Air pollution - particulate matter,total population,8.9,New Jersey,127558,40.6639916,-74.2107006,,,
266,775,NJ,Hoboken,Air pollution - particulate matter,total population,9.2,New Jersey,52575,40.7439905,-74.0323626,,,
267,665,NJ,Jersey City,Air pollution - particulate matter,total population,9.2,New Jersey,257342,40.7281575,-74.0776417,86.6,70.5,63.9
268,269,NJ,Newark,Air pollution - particulate matter,total population,9.0,New Jersey,278427,40.735657,-74.1723667,75.9,65.0,51.1
269,507,NJ,New Brunswick,Air pollution - particulate matter,total population,8.2,New Jersey,55831,40.4862157,-74.4518188,,,
270,210,NJ,Passaic,Air pollution - particulate matter,total population,9.0,New Jersey,70868,40.8567662,-74.1284764,,,
271,236,NJ,Paterson,Air pollution - particulate matter,total population,8.8,New Jersey,145948,40.9167654,-74.171811,,,
272,686,NJ,Perth Amboy,Air pollution - particulate matter,total population,8.4,New Jersey,51982,40.5067723,-74.2654234,,,
273,875,NJ,Plainfield,Air pollution - particulate matter,total population,8.4,New Jersey,50588,40.6337136,-74.4073736,,,
274,129,NJ,Trenton,Air pollution - particulate matter,total population,8.1,New Jersey,84349,40.2170534,-74.7429384,,,
275,299,NJ,Union City,Air pollution - particulate matter,total population,9.3,New Jersey,68247,40.6975898,-74.2631635,,,
276,949,NJ,Vineland,Air pollution - particulate matter,total population,7.9,New Jersey,61050,39.4863773,-75.0259637,,,
277,995,NJ,West New York,Air pollution - particulate matter,total population,9.3,New Jersey,52122,40.7878788,-74.0143064,,,
278,191,NM,Albuquerque,Air pollution - particulate matter,total population,5.8,New Mexico,556495,35.0853336,-106.6055534,42.6,28.6,60.9
279,575,NM,Las Cruces,Air pollution - particulate matter,total population,6.0,New Mexico,101324,32.3199396,-106.7636538,,,
280,252,NM,Rio Rancho,Air pollution - particulate matter,total population,5.4,New Mexico,91956,35.2327544,-106.6630437,,,
281,562,NM,Santa Fe,Air pollution - particulate matter,total population,4.5,New Mexico,69976,35.6869752,-105.937799,,,
282,223,NY,Albany,Air pollution - particulate matter,total population,7.3,New York,98424,42.6525793,-73.7562317,,,
283,36,NY,Buffalo,Air pollution - particulate matter,total population,8.1,New York,258959,42.8864468,-78.8783689,66.6,47.5,62.8
284,361,NY,Hempstead,Air pollution - particulate matter,total population,7.9,New York,55361,40.7062128,-73.6187397,,,
285,44,NY,Mount Vernon,Air pollution - particulate matter,total population,8.9,New York,68224,40.9125992,-73.8370786,,,
286,421,NY,New Rochelle,Air pollution - particulate matter,total population,8.7,New York,79446,40.9114882,-73.7823549,,,
287,890,NY,New York,Air pollution - particulate matter,total population,8.9,New York,8405837,40.7127837,-74.0059413,88.0,88.6,69.3
288,247,NY,Rochester,Air pollution - particulate matter,total population,6.8,New York,210358,43.16103,-77.6109219,60.7,41.3,59.9
289,101,NY,Schenectady,Air pollution - particulate matter,total population,7.2,New York,65902,42.8142432,-73.9395687,,,
290,521,NY,Syracuse,Air pollution - particulate matter,total population,5.9,New York,144669,43.0481221,-76.1474244,,,
291,870,NY,Utica,Air pollution - particulate matter,total population,6.3,New York,61808,43.100903,-75.232664,,,
292,682,NY,White Plains,Air pollution - particulate matter,total population,8.5,New York,57866,41.0339862,-73.7629097,,,
293,295,NY,Yonkers,Air pollution - particulate matter,total population,8.9,New York,199766,40.9312099,-73.8987469,,,
294,998,NC,Asheville,Air pollution - particulate matter,total population,6.8,North Carolina,87236,35.5950581,-82.5514869,,,
295,443,NC,Burlington,Air pollution - particulate matter,total population,8.1,North Carolina,51510,36.0956918,-79.4377991,,,
296,160,NC,Cary,Air pollution - particulate matter,total population,8.6,North Carolina,151088,35.79154,-78.7811169,,,
297,135,NC,Chapel Hill,Air pollution - particulate matter,total population,8.5,North Carolina,59635,35.9131996,-79.0558445,,,
298,590,NC,Charlotte,Air pollution - particulate matter,total population,8.7,North Carolina,792862,35.2270869,-80.8431267,26.4,27.4,31.3
299,82,NC,Concord,Air pollution - particulate matter,total population,8.7,North Carolina,83506,35.4087517,-80.579511,,,
300,341,NC,Durham,Air pollution - particulate matter,total population,8.6,North Carolina,245475,35.9940329,-78.898619,30.3,27.5,37.6
301,450,NC,Fayetteville,Air pollution - particulate matter,total population,7.3,North Carolina,204408,35.0526641,-78.8783585,21.4,,29.7
302,23,NC,Gastonia,Air pollution - particulate matter,total population,8.6,North Carolina,73209,35.262082,-81.1873005,,,
303,407,NC,Greensboro,Air pollution - particulate matter,total population,8.2,North Carolina,279639,36.0726354,-79.7919754,29.4,,32.2
304,73,NC,Greenville,Air pollution - particulate matter,total population,6.8,North Carolina,89130,35.612661,-77.3663538,,,
305,699,NC,High Point,Air pollution - particulate matter,total population,8.6,North Carolina,107741,35.9556923,-80.0053176,,,
306,177,NC,Huntersville,Air pollution - particulate matter,total population,8.8,North Carolina,50458,35.410694,-80.8428504,,,
307,410,NC,Jacksonville,Air pollution - particulate matter,total population,5.7,North Carolina,69079,34.7540524,-77.4302414,,,
308,144,NC,Raleigh,Air pollution - particulate matter,total population,8.6,North Carolina,431746,35.7795897,-78.6381787,31.3,29.4,39.3
309,310,NC,Rocky Mount,Air pollution - particulate matter,total population,7.3,North Carolina,56954,35.9382103,-77.7905339,,,
310,260,NC,Wilmington,Air pollution - particulate matter,total population,5.1,North Carolina,112067,34.2257255,-77.9447102,,,
311,840,NC,Winston-Salem,Air pollution - particulate matter,total population,8.6,North Carolina,236441,36.0998596,-80.244216,22.5,,29.2
312,446,ND,Bismarck,Air pollution - particulate matter,total population,6.9,North Dakota,67034,46.8083268,-100.7837392,,,
313,327,ND,Fargo,Air pollution - particulate matter,total population,7.4,North Dakota,113658,46.8771863,-96.7898034,,,
314,85,ND,Grand Forks,Air pollution - particulate matter,total population,7.3,North Dakota,54932,47.9252568,-97.0328547,,,
315,724,OH,Akron,Air pollution - particulate matter,total population,9.1,Ohio,198100,41.0814447,-81.5190053,,,
316,942,OH,Canton,Air pollution - particulate matter,total population,9.2,Ohio,72535,40.7989473,-81.378447,,,
317,296,OH,Cincinnati,Air pollution - particulate matter,total population,10.3,Ohio,297517,39.1031182,-84.5120196,49.1,44.1,35.6
318,2,OH,Cleveland,Air pollution - particulate matter,total population,9.3,Ohio,390113,41.49932,-81.6943605,57.1,43.9,52.3
319,126,OH,Columbus,Air pollution - particulate matter,total population,9.4,Ohio,822553,39.9611755,-82.9987942,41.2,30.2,47.7
320,468,OH,Dayton,Air pollution - particulate matter,total population,9.5,Ohio,143355,39.7589478,-84.1916069,,,
321,601,OH,Elyria,Air pollution - particulate matter,total population,8.7,Ohio,53956,41.3683798,-82.1076486,,,
322,512,OH,Hamilton,Air pollution - particulate matter,total population,10.0,Ohio,62258,39.3995008,-84.5613355,,,
323,106,OH,Kettering,Air pollution - particulate matter,total population,9.5,Ohio,55870,39.6895036,-84.1688274,,,
324,866,OH,Lakewood,Air pollution - particulate matter,total population,9.2,Ohio,51143,41.4819932,-81.7981908,,,
325,736,OH,Lorain,Air pollution - particulate matter,total population,8.6,Ohio,63710,41.452819,-82.1823746,,,
326,287,OH,Parma,Air pollution - particulate matter,total population,9.3,Ohio,80429,41.4047742,-81.7229086,,,
327,540,OH,Springfield,Air pollution - particulate matter,total population,9.3,Ohio,59357,39.9242266,-83.8088171,,,
328,300,OH,Toledo,Air pollution - particulate matter,total population,9.2,Ohio,282313,41.6639383,-83.555212,46.4,,45.6
329,318,OH,Youngstown,Air pollution - particulate matter,total population,8.8,Ohio,65184,41.0997803,-80.6495194,,,
330,336,OK,Broken Arrow,Air pollution - particulate matter,total population,10.8,Oklahoma,103500,36.060949,-95.7974526,,,
331,759,OK,Edmond,Air pollution - particulate matter,total population,9.7,Oklahoma,87004,35.6528323,-97.4780954,,,
332,804,OK,Enid,Air pollution - particulate matter,total population,9.0,Oklahoma,50725,36.3955891,-97.8783911,,,
333,215,OK,Lawton,Air pollution - particulate matter,total population,8.0,Oklahoma,97151,34.6035669,-98.3959291,,,
334,480,AZ,Avondale,Air pollution - particulate matter,total population,8.8,Arizona,78822,33.4355977,-112.3496021,,,
335,701,OK,Midwest City,Air pollution - particulate matter,total population,9.9,Oklahoma,56756,35.4495065,-97.3967019,,,
336,820,OK,Moore,Air pollution - particulate matter,total population,10.1,Oklahoma,58414,35.3395079,-97.4867028,,,
337,808,OK,Norman,Air pollution - particulate matter,total population,9.9,Oklahoma,118197,35.2225668,-97.4394777,,,
338,200,OK,Oklahoma City,Air pollution - particulate matter,total population,9.9,Oklahoma,610613,35.4675602,-97.5164276,34.1,16.9,40.2
339,162,OK,Tulsa,Air pollution - particulate matter,total population,10.9,Oklahoma,398121,36.1539816,-95.992775,39.0,22.7,47.2
340,122,AZ,Buckeye,Air pollution - particulate matter,total population,7.8,Arizona,56683,33.3703197,-112.5837766,,,
341,711,OR,Albany,Air pollution - particulate matter,total population,9.2,Oregon,51583,44.6365107,-123.1059282,,,
342,518,AZ,Casa Grande,Air pollution - particulate matter,total population,8.4,Arizona,50111,32.8795022,-111.7573521,,,
343,485,OR,Beaverton,Air pollution - particulate matter,total population,9.1,Oregon,93542,45.487062,-122.8037102,,,
344,545,OR,Bend,Air pollution - particulate matter,total population,8.3,Oregon,81236,44.0581728,-121.3153096,,,
345,967,OR,Corvallis,Air pollution - particulate matter,total population,8.5,Oregon,55298,44.5645659,-123.2620435,,,
346,394,AZ,Chandler,Air pollution - particulate matter,total population,8.6,Arizona,249146,33.3061605,-111.8412502,35.4,24.4,55.4
347,473,OR,Eugene,Air pollution - particulate matter,total population,9.0,Oregon,159190,44.0520691,-123.0867536,,,
348,988,OR,Gresham,Air pollution - particulate matter,total population,8.2,Oregon,109397,45.5001357,-122.4302013,,,
349,509,OR,Hillsboro,Air pollution - particulate matter,total population,8.5,Oregon,97368,45.5228939,-122.989827,,,
350,607,OR,Medford,Air pollution - particulate matter,total population,12.2,Oregon,77677,42.3265152,-122.8755949,,,
351,94,OR,Portland,Air pollution - particulate matter,total population,8.7,Oregon,609456,45.5230622,-122.6764816,67.3,49.3,82.7
352,237,OR,Salem,Air pollution - particulate matter,total population,9.3,Oregon,160614,44.9428975,-123.0350963,,,
353,926,OR,Springfield,Air pollution - particulate matter,total population,8.6,Oregon,60177,44.0462362,-123.0220289,,,
354,409,OR,Tigard,Air pollution - particulate matter,total population,9.3,Oregon,50444,45.4312294,-122.7714861,,,
355,33,PA,Allentown,Air pollution - particulate matter,total population,9.0,Pennsylvania,118577,40.6084305,-75.4901833,,,
356,643,PA,Bethlehem,Air pollution - particulate matter,total population,8.9,Pennsylvania,75018,40.6259316,-75.3704579,,,
357,172,PA,Erie,Air pollution - particulate matter,total population,8.4,Pennsylvania,100671,42.1292241,-80.085059,,,
358,99,AZ,Flagstaff,Air pollution - particulate matter,total population,5.0,Arizona,68667,35.1982836,-111.651302,,,
359,127,PA,Lancaster,Air pollution - particulate matter,total population,9.2,Pennsylvania,59325,40.0378755,-76.3055144,,,
360,53,PA,Philadelphia,Air pollution - particulate matter,total population,9.2,Pennsylvania,1553165,39.9525839,-75.1652215,74.8,67.0,66.7
361,957,PA,Pittsburgh,Air pollution - particulate matter,total population,10.1,Pennsylvania,305841,40.4406248,-79.9958864,62.4,55.2,54.9
362,902,PA,Reading,Air pollution - particulate matter,total population,8.9,Pennsylvania,87893,40.3356483,-75.9268747,,,
363,613,PA,Scranton,Air pollution - particulate matter,total population,7.9,Pennsylvania,75806,41.408969,-75.6624122,,,
364,142,AZ,Gilbert,Air pollution - particulate matter,total population,8.2,Arizona,229972,33.3528264,-111.789027,29.0,15.1,52.6
365,980,AZ,Glendale,Air pollution - particulate matter,total population,8.3,Arizona,234632,33.5386523,-112.1859866,40.2,33.5,56.5
366,235,AZ,Goodyear,Air pollution - particulate matter,total population,8.5,Arizona,72864,33.4353394,-112.3576567,,,
367,108,AZ,Lake Havasu City,Air pollution - particulate matter,total population,5.9,Arizona,52844,34.483901,-114.3224548,,,
368,403,RI,Cranston,Air pollution - particulate matter,total population,7.1,Rhode Island,80566,41.7798226,-71.4372796,,,
369,838,RI,Pawtucket,Air pollution - particulate matter,total population,7.3,Rhode Island,71172,41.878711,-71.3825558,,,
370,851,RI,Providence,Air pollution - particulate matter,total population,7.3,Rhode Island,177994,41.8239891,-71.4128343,,,
371,202,AZ,Mesa,Air pollution - particulate matter,total population,7.9,Arizona,457587,33.4151843,-111.8314724,37.9,27.0,59.6
372,750,RI,Warwick,Air pollution - particulate matter,total population,6.9,Rhode Island,81971,41.7001009,-71.4161671,,,
373,624,SC,Charleston,Air pollution - particulate matter,total population,7.2,South Carolina,127999,32.7764749,-79.9310512,,,
374,4,SC,Columbia,Air pollution - particulate matter,total population,8.3,South Carolina,133358,34.0007104,-81.0348144,,,
